study_id,id,title,authors,year,doi,arxiv_id,relevance_score,pdf_status,download_url,source_db,batch
P912,P01_2204,Be Considerate: Avoiding Negative Side Effects in Reinforcement Learning,"Alamdari, P.A.; Klassen, T.Q.; Icarte, R.T.; McIlraith, S.A.",2022,,,3,no-doi,,,C2-scopus-rel3
P914,P01_2209,Ethical Reasoning and Moral Value Alignment of LLMs Depend on the Language we Prompt them in,"Agarwal, U.; Tanmay, K.; Khandelwal, A.; Choudhury, M.",2024,,,3,no-doi,,,C2-scopus-rel3
P915,P01_2210,SAFE RLHF: SAFE REINFORCEMENT LEARNING FROM HUMAN FEEDBACK,"Dai, J.; Pan, X.; Sun, R.; Ji, J.; Xu, X.; Liu, M.; Wang, Y.; Yang, Y.",2024,,,3,no-doi,,,C2-scopus-rel3
P920,P01_2218,Impossibility and uncertainty theorems in AI value alignment or why your AGI should not have a utility function,"Eckersley, P.",2019,,,3,no-doi,,,C2-scopus-rel3
P922,P01_2221,Building Multi-Agent Environments with Theoretical Guarantees on the Learning of Ethical Policies,"Rodriguez-Soto, M.; Rodriguez-Aguilar, J.A.; Lopez-Sanchez, M.",2022,,,3,no-doi,,,C2-scopus-rel3
P923,P01_2223,ComVas: Contextual Moral Values Alignment System,"Padhi, I.; Dognin, P.; Rios, J.; Luss, R.; Achintalwar, S.; Riemer, M.; Liu, M.; Sattigeri, P.; Nagireddy, M.; Varshney, K.R.; Bouneffouf, D.",2024,,,3,downloaded,,,C2-scopus-rel3
P924,P01_2224,Position: The Reasonable Person Standard for AI,"Rane, S.",2024,,,3,no-doi,,,C2-scopus-rel3
P928,P01_2229,Value Inference in Sociotechnical Systems Blue Sky Ideas Track,"Liscio, E.; Lera-Leri, R.; Bistaffa, F.; Dobbe, R.I.J.; Jonker, C.M.; Lopez-Sanchez, M.; Rodriguez-Aguilar, J.A.; Murukannaiah, P.K.",2023,,,3,no-doi,,,C2-scopus-rel3
P930,P01_2233,Towards Explainable Agent Behaviour,"Gimenez-Abalos, V.",2024,,,3,no-doi,,,C2-scopus-rel3
P931,P01_2234,Efficient exploration of reward functions in inverse reinforcement learning via bayesian optimization,"Balakrishnan, S.; Nguyen, Q.P.; Hsiang Low, B.K.; Soh, H.",2020,,,3,no-doi,,,C2-scopus-rel3
P932,P01_2235,A collaborative platform for identifying context-specific values,"Liscio, E.; Van Der Meer, M.; Jonker, C.M.; Murukannaiah, P.K.",2021,,,3,no-doi,,,C2-scopus-rel3
P933,P01_2238,"How to talk so AI will learn: Instructions, descriptions, and autonomy","Sumers, T.R.; Hawkins, R.D.; Ho, M.K.; Griffiths, T.L.; Hadfield-Menell, D.",2022,,,3,no-doi,,,C2-scopus-rel3
P934,P01_2239,DENEVIL: TOWARDS DECIPHERING AND NAVIGATING THE ETHICAL VALUES OF LARGE LANGUAGE MODELS VIA INSTRUCTION LEARNING,"Duan, S.; Yi, X.; Zhang, P.; Lu, T.; Xie, X.; Gu, N.",2024,,,3,no-doi,,,C2-scopus-rel3
P935,P01_2240,Towards Pluralistic Value Alignment: Aggregating Value Systems through ℓp-Regression,"Lera-Leri, R.; Bistaffa, F.; Serramia, M.; Lopez-Sanchez, M.; Rodriguez-Aguilar, J.",2022,,,3,no-doi,,,C2-scopus-rel3
P937,P01_2246,Maia-2: A Unified Model for Human-AI Alignment in Chess,"Tang, Z.; Jiao, D.; McIlroy-Young, R.; Kleinberg, J.; Sen, S.; Anderson, A.",2024,,,3,no-doi,,,C2-scopus-rel3
P939,P01_2249,Pragmatic Instruction Following and Goal Assistance via Cooperative Language-Guided Inverse Planning,"Zhi-Xuan, T.; Mansinghka, V.; Ying, L.; Tenenbaum, J.B.",2024,,,3,no-doi,,,C2-scopus-rel3
P942,P01_2254,On the Essence and Prospect: An Investigation of Alignment Approaches for Big Models,"Wang, X.; Duan, S.; Yi, X.; Yao, J.; Zhou, S.; Wei, Z.; Zhang, P.; Xu, D.; Sun, M.; Xie, X.",2024,,,3,downloaded,,,C2-scopus-rel3
P945,P01_2259,Robust Prompt Optimization for Defending Language Models Against Jailbreaking Attacks,"Zhou, A.; Li, B.; Wang, H.",2024,,,3,no-doi,,,C2-scopus-rel3
P946,P01_2260,STAY MORAL AND EXPLORE: LEARN TO BEHAVE MORALLY IN TEXT-BASED GAMES,"Shi, Z.; Fang, M.; Xu, Y.; Chen, L.; Du, Y.",2023,,,3,no-doi,,,C2-scopus-rel3
P947,P01_2263,Exploring the Jungle of Bias: Political Bias Attribution in Language Models via Dependency Analysis,"Jenny, D.F.; Billeter, Y.; Schölkopf, B.; Jin, Z.",2024,,,3,no-doi,,,C2-scopus-rel3
P949,P01_2265,Policy Aggregation,"Alamdari, P.A.; Ebadian, S.; Procaccia, A.D.",2024,,,3,no-doi,,,C2-scopus-rel3
P954,P01_2274,Stepwise Alignment for Constrained Language Model Policy Optimization,"Wachi, A.; Tran, T.Q.; Sato, R.; Tanabe, T.; Akimoto, Y.",2024,,,3,no-doi,,,C2-scopus-rel3
P955,P01_2276,Metric learning for value alignment,"Loreggia, A.; Mattei, N.; Rossi, F.; Venable, K.B.",2019,,,3,no-doi,,,C2-scopus-rel3
P956,P01_2278,The problem of behaviour and preference manipulation in AI systems,"Ashton, H.; Franklin, M.",2022,,,3,no-doi,,,C2-scopus-rel3
P959,P01_2282,Value Alignment in Participatory Budgeting,"Serramia, M.; Lopez-Sanchez, M.; Rodriguez-Aguilar, J.A.; Moretti, S.",2024,,,3,no-doi,,,C2-scopus-rel3
P961,P01_2284,Corrigibility,"Soares, N.; Fallenstein, B.; Yudkowsky, E.; Armstrong, S.",2015,,,3,no-doi,,,C2-scopus-rel3
P964,P01_2290,Value alignment or misalignment - What will keep systems accountable?,"Arnold, T.; Kasenberg, D.; Scheutz, M.",2017,,,3,no-doi,,,C2-scopus-rel3
P969,P01_2302,Democratizing value alignment: From authoritarian to democratic AI ethics,"Huang, L.T.-L.; Papyshev, G.; Wong, J.K.",2026,,,3,no-doi,,,C2-scopus-rel3
P971,P01_2304,Can AI Writing Be Salvaged? Mitigating Idiosyncrasies and Improving Human-AI Alignment in the Writing Process through Edits,"Chakrabarty, Tuhin; Laban, Philippe; Wu, Chien-Sheng",2026,,,3,no-doi,,,C2-scopus-rel3
P972,P01_2305,Towards friendly AI: A comprehensive review and new perspectives on human-AI alignment,"Sun, Q.; Li, Y.; Alturki, E.; Murthy, S.M.K.; Schuller, B.W.",2026,,,3,no-doi,,,C2-scopus-rel3
P973,P01_2306,Clarifying “AI alignment,"Christiano, Paul",2026,,,3,no-doi,,,C2-scopus-rel3
P974,P01_2307,Evaluating AI alignment in LLMs: Output analysis of value priorities across 75 models with human benchmarking,"Lau, G.R.; Low, W.Y.; Koh, S.M.; Nah, F.F.-H.; Hartanto, A.",2026,,,3,no-doi,,,C2-scopus-rel3
P975,P01_2308,Meta ai alignment director shares her openclaw email-deletion nightmare:’i had to run to my mac mini,"Chandonnet, Henry",2026,,,3,no-doi,,,C2-scopus-rel3
P978,P01_2313,Institutional AI: a governance framework for distributional AGI safety (arXiv:2601.10599),"Pierucci, F.; Galisai, M.; Bracale, M.S.; Prandi, M.; Bisconti, P.; Giarrusso, F.; Sorokoletova, O.; Suriani, V.; Nardi, D.",2026,,,3,no-doi,,,C2-scopus-rel3
P979,P01_2315,AI alignment at your discretion,"Buyl, M.; Khalaf, H.; Verdun, C.M.; Paes, L.M.; Machado, C.C.V.; Calmon, F.D.P.",2025,,,3,no-doi,,,C2-scopus-rel3
P981,P01_2317,AI Alignment Problem: “Human Values” don't Actually Exist,"Turchin, A.",2025,,,3,downloaded,,,C2-scopus-rel3
P982,P01_2318,Disentangling AI Alignment: A Structured Taxonomy Beyond Safety and Ethics,"Baum, K.",2025,,,3,no-doi,,,C2-scopus-rel3
P983,P01_2319,From talk to triage: Pluralism is necessary but not sufficient for AI alignment,"Hu, B.; McVay, J.; Leung, A.; Chan, D.; Weber, R.O.; de Visser, E.J.; Summerville, A.; Ravichandran, B.; Zhang, J.; Molineaux, M.; Ji, H.; Basharat, A.",2025,,,3,no-doi,,,C2-scopus-rel3
P985,P01_2323,The Hard Problem of AI Alignment,"Kneer, M.; Viehoff, J.",2025,,,3,no-doi,,,C2-scopus-rel3
P986,P01_2326,Artificial Intelligence ethical governance paradigm: From value alignment to value symbiosis,"Xia, Y H.",2025,,,3,no-doi,,,C2-scopus-rel3
P987,P01_2327,Addressing corrigibility in near-future AI systems,"Firt, E.",2025,,,3,no-doi,,,C2-scopus-rel3
P988,P01_2328,CVC: a large-scale Chinese value rule corpus for value alignment of large language models,"Wu, P.; Shen, G.; Zhao, D.",2025,,,3,no-doi,,,C2-scopus-rel3
P989,P01_2329,A Checks-and-Balances Framework for Context-Aware Ethical AI Alignment,"Chang, Edward Y",2025,,,3,no-doi,,,C2-scopus-rel3
P990,P01_2330,Distortion of AI alignment: Does preference optimization optimize for preferences?,"Gölz, Paul; Haghtalab, Nika; Yang, Kunhe",2025,,,3,no-doi,,,C2-scopus-rel3
P991,P01_2331,Full-stack alignment: Co-aligning AI and institutions with thicker models of value,"Lowe, Ryan; Edelman, Joe; Zhi-Xuan, Tan; Klingefjord, Oliver; Hain, Ellie; Wang, Vincent; Sarkar, Atrisha; Bakker, Michiel A; Barez, Fazl; Franklin, Matija",2025,,,3,no-doi,,,C2-scopus-rel3
P993,P01_2334,AI Alignment: Ensuring AI objectives match human values,"Singh, A.",2025,,,3,no-doi,,,C2-scopus-rel3
P994,P01_2336,Human Value Alignment in AI,"Pappas, I.O.; Vassilakopoulou, P.",2025,,,3,downloaded,,,C2-scopus-rel3
P995,P01_2337,Human factors and ergonomics in AGI safety and governance,"Salmon, P.M.; Stanton, N.A.; Jenkins, D.P.",2025,,,3,no-doi,,,C2-scopus-rel3
P996,P01_2339,The paradigm of ethical governance of artificial intelligence: From value alignment to value symbiosis,"Xia, Y H.",2025,,,3,no-doi,,,C2-scopus-rel3
P997,P01_2340,"Helpful, harmless, honest? Sociotechnical limits of ai alignment and value specification. PMC, 2025. Productivity vs. protection: How to enable ai while staying secure",,2025,,,3,downloaded,,,C2-scopus-rel3
P998,P01_2342,"AI Alignment in Medical Imaging: Unveiling Hidden Biases Through Counterfactual Analysis,","Ma, Haroui; Quinzan, Francesco; Willem, Theresa; Bauer, Stefan",2025,,,3,no-doi,,,C2-scopus-rel3
P999,P01_2344,An Evaluation of Cultural Value Alignment in LLM,"Sukiennik, N.; Gao, C.; Xu, F.; Li, Y.",2025,,,3,no-doi,,,C2-scopus-rel3
P642,P01_1622,Reward Hacking as Equilibrium under Finite Evaluation,Jiacheng Wang; Jinbin Huang,2026,,2603.28063v1,5,downloaded,https://arxiv.org/pdf/2603.28063,,D-rel2
P653,P01_1633,Adversarial Reward Auditing for Active Detection and Mitigation of Reward Hacking,Mohammad Beigi; Ming Jin; Junshan Zhang; Qifan Wang; Lifu Huang,2026,,2602.01750v1,5,downloaded,https://arxiv.org/pdf/2602.01750,,D-rel2
P658,P01_1638,The Energy Loss Phenomenon in RLHF: A New Perspective on Mitigating Reward Hacking,Yuchun Miao; Sen Zhang; Liang Ding; Yuqi Zhang; Lefei Zhang; Dacheng Tao,2025,,2501.19358v3,5,downloaded,https://arxiv.org/pdf/2501.19358,,D-rel2
P670,P01_1650,"Reward Hacking in the Era of Large Models: Mechanisms, Emergent Misalignment, Challenges",Xiaohua Wang; Muzhao Tian; Yuqi Zeng; Zisu Huang; Jiakang Yuan; Bowen Chen; Jingwen Xu; Mingbo Zhou; Wenhao Liu; Muling Wu; Zhengkang Guo; Qi Qian; Yifei Wang; Feiran Zhang; Ruicheng Yin; Shihan Dou; Changze Lv; Tao Chen; Kaitao Song; Xu Tan; Tao Gui; Xiaoqing Zheng; Xuanjing Huang,2026,,2604.13602v1,5,downloaded,https://arxiv.org/pdf/2604.13602,,D-rel2
P674,P01_1654,Reward Shaping to Mitigate Reward Hacking in RLHF,Jiayi Fu; Xuandong Zhao; Chengyuan Yao; Heng Wang; Qi Han; Yanghua Xiao,2025,,2502.18770v5,5,downloaded,https://arxiv.org/pdf/2502.18770,,D-rel2
P688,P01_1668,Defining and Characterizing Reward Hacking,Joar Skalse; Nikolaus H. R. Howe; Dmitrii Krasheninnikov; David Krueger,2022,,2209.13085v2,5,downloaded,https://arxiv.org/pdf/2209.13085,,D-rel2
P691,P01_1671,UMM-RM: An Upcycle-and-Merge MoE Reward Model for Mitigating Reward Hacking,Lingling Fu; Yongfu Xue,2025,,2512.00724v2,5,downloaded,https://arxiv.org/pdf/2512.00724,,D-rel2
P696,P01_1676,Information-Theoretic Reward Modeling for Stable RLHF: Detecting and Mitigating Reward Hacking,Yuchun Miao; Liang Ding; Sen Zhang; Rong Bao; Lefei Zhang; Dacheng Tao,2025,,2510.13694v1,5,downloaded,https://arxiv.org/pdf/2510.13694,,D-rel2
P698,P01_1678,Temper and Tilt Lead to SLOP: Reward Hacking Mitigation with Inference-Time Alignment,Ye Wang; Jing Liu; Toshiaki Koike-Akino,2026,,2605.13537v1,5,downloaded,https://arxiv.org/pdf/2605.13537,,D-rel2
P796,P01_1795,Expected Value Alignment for Generative Reward Modeling in Formal Mathematics Verification,Shihao Ji; Haotao Tan; Zihui Song; Mingyu Li,2026,,2606.01160v1,5,downloaded,https://arxiv.org/pdf/2606.01160,,D-rel2
P821,P01_1911,Outcome Accuracy is Not Enough: Aligning the Reasoning Process of Reward Models,Binghai Wang; Yantao Liu; Yuxuan Liu; Tianyi Tang; Shenzhi Wang; Chang Gao; Chujie Zheng; Yichang Zhang; Le Yu; Shixuan Liu; Tao Gui; Qi Zhang; Xuanjing Huang; Bowen Yu; Fei Huang; Junyang Lin,2026,,2602.04649v1,5,downloaded,https://arxiv.org/pdf/2602.04649,,D-rel2
P639,P01_1618,Detecting and Suppressing Reward Hacking with Gradient Fingerprints,Songtao Wang; Quang Hieu Pham; Fangcong Yin; Xinpeng Wang; Jocelyn Qiaochu Chen; Greg Durrett; Xi Ye,2026,,2604.16242v1,4,downloaded,https://arxiv.org/pdf/2604.16242,,D-rel2
P647,P01_1627,Do Prompt-Elicited Trajectories Reflect Training-Time Reward Hacking? A Systematic Study on Monitoring Trainig-Time Reward Hacking in Code Generation,Lichen Li; Hengguang Zhou; Yijun Liang; Tianyi Zhou; Cho-Jui Hsieh,2026,,2604.23488v2,4,downloaded,https://arxiv.org/pdf/2604.23488,,D-rel2
P652,P01_1632,"Reproducing, Analyzing, and Detecting Reward Hacking in Rubric-Based Reinforcement Learning",Xuekang Wang; Zhuoyuan Hao; Shuo Hou; Hao Peng; Juanzi Li; Xiaozhi Wang,2026,,2606.04923v1,4,downloaded,https://arxiv.org/pdf/2606.04923,,D-rel2
P689,P01_1669,Generative Adversarial Post-Training Mitigates Reward Hacking in Live Human-AI Music Interaction,Yusong Wu; Stephen Brade; Aleksandra Teng Ma; Tia-Jane Fowler; Enning Yang; Berker Banar; Aaron Courville; Natasha Jaques; Cheng-Zhi Anna Huang,2025,,2511.17879v4,4,downloaded,https://arxiv.org/pdf/2511.17879,,D-rel2
P693,P01_1673,Proxy Reward Internalization and Mechanistic Exploitation: A Learned Precursor to Reward Hacking and Its Generalization,Mohammad Beigi; Ming Jin; Lifu Huang,2026,,2606.09711v1,4,downloaded,https://arxiv.org/pdf/2606.09711,,D-rel2
P695,P01_1675,Is It Thinking or Cheating? Detecting Implicit Reward Hacking by Measuring Reasoning Effort,Xinpeng Wang; Nitish Joshi; Barbara Plank; Rico Angell; He He,2025,,2510.01367v4,4,downloaded,https://arxiv.org/pdf/2510.01367,,D-rel2
P701,P01_1681,Feedback Loops With Language Models Drive In-Context Reward Hacking,Alexander Pan; Erik Jones; Meena Jagadeesan; Jacob Steinhardt,2024,,2402.06627v3,4,downloaded,https://arxiv.org/pdf/2402.06627,,D-rel2
P702,P01_1682,Specification Self-Correction: Mitigating In-Context Reward Hacking Through Test-Time Refinement,Víctor Gallego,2025,,2507.18742v1,4,downloaded,https://arxiv.org/pdf/2507.18742,,D-rel2
P706,P01_1686,A Multi-Level Framework for the AI Alignment Problem,Betty Li Hou; Brian Patrick Green,2023,,2301.03740v1,4,downloaded,https://arxiv.org/pdf/2301.03740,,D-rel2
P710,P01_1690,When Reward Hacking Rebounds: Understanding and Mitigating It with Representation-Level Signals,Rui Wu; Ruixiang Tang,2026,,2604.01476v1,4,downloaded,https://arxiv.org/pdf/2604.01476,,D-rel2
P728,P01_1714,What Makes a Medical Checker Trainable? Diagnosing Signal Collapse and Reward Hacking in Checker-Guided RAG for Biomedical QA,Yuelyu Ji; Min Gu Kwak; Hang Zhang; Xizhi Wu; Chenyu Li; Yanshan Wan,2026,,2605.25988v1,4,downloaded,https://arxiv.org/pdf/2605.25988,,D-rel2
P733,P01_1720,MAP: Multi-Human-Value Alignment Palette,Xinran Wang; Qi Le; Ammar Ahmed; Enmao Diao; Yi Zhou; Nathalie Baracaldo; Jie Ding; Ali Anwar,2024,,2410.19198v1,4,downloaded,https://arxiv.org/pdf/2410.19198,,D-rel2
P772,P01_1766,Roadmap on Incentive Compatibility for AI Alignment and Governance in Sociotechnical Systems,Zhaowei Zhang; Fengshuo Bai; Mingzhi Wang; Haoyang Ye; Chengdong Ma; Yaodong Yang,2024,,2402.12907v3,4,downloaded,https://arxiv.org/pdf/2402.12907,,D-rel2
P816,P01_1817,Flow-GRPO: Training Flow Matching Models via Online RL,Jie Liu; Gongye Liu; Jiajun Liang; Yangguang Li; Jiaheng Liu; Xintao Wang; Pengfei Wan; Di Zhang; Wanli Ouyang,2025,,2505.05470v5,4,downloaded,https://arxiv.org/pdf/2505.05470,,D-rel2
P817,P01_1818,TMPO: Trajectory Matching Policy Optimization for Diverse and Efficient Diffusion Alignment,Jiaming Li; Chenyu Zhu; Nanxi Yi; Youjun Bao; Li Sun; Quanying Lv; Xiang Fang; Daizong Liu; Jianjun Li; Kun He; Bowen Zhou; Zhiyuan Ma,2026,,2605.10983v3,4,downloaded,https://arxiv.org/pdf/2605.10983,,D-rel2
P722,P01_1705,AI Alignment with Changing and Influenceable Reward Functions,Micah Carroll; Davis Foote; Anand Siththaranjan; Stuart Russell; Anca Dragan,2024,,2405.17713v1,3,downloaded,https://arxiv.org/pdf/2405.17713,,D-rel2
P753,P01_1742,Requisite Variety in Ethical Utility Functions for AI Value Alignment,Nadisha-Marie Aliman; Leon Kester,2019,,1907.00430v1,3,downloaded,https://arxiv.org/pdf/1907.00430,,D-rel2
P757,P01_1746,Value Alignment Tax: Measuring Value Trade-offs in LLM Alignment,Jiajun Chen; Hua Shen,2026,,2602.12134v2,3,downloaded,https://arxiv.org/pdf/2602.12134,,D-rel2
P761,P01_1750,Enhancing Value Alignment of LLMs with Multi-agent system and Combinatorial Fusion,Yuanhong Wu; Djallel Bouneffouf; D. Frank Hsu,2026,,2603.11126v1,3,downloaded,https://arxiv.org/pdf/2603.11126,,D-rel2
P780,P01_1776,The Challenge of Value Alignment: from Fairer Algorithms to AI Safety,Iason Gabriel; Vafa Ghazavi,2021,,2101.06060v2,3,downloaded,https://arxiv.org/pdf/2101.06060,,D-rel2
P802,P01_1801,The Battling Influencers Game: Nash Equilibria Structure of a Potential Game and Implications to Value Alignment,Young Wu; Yancheng Zhu; Jin-Yi Cai; Xiaojin Zhu,2025,,2502.01127v3,3,downloaded,https://arxiv.org/pdf/2502.01127,,D-rel2
P809,P01_1810,Multi-Value Alignment in Normative Multi-Agent System: An Evolutionary Optimisation Approach,Maha Riad; Vinicius de Carvalho; Fatemeh Golpayegani,2023,,2310.08362v1,3,downloaded,https://arxiv.org/pdf/2310.08362,,D-rel2
P810,P01_1811,Cross-cultural value alignment frameworks for responsible AI governance: Evidence from China-West comparative analysis,Haijiang Liu; Jinguang Gu; Xun Wu; Daniel Hershcovich; Qiaoling Xiao,2025,,2511.17256v1,3,downloaded,https://arxiv.org/pdf/2511.17256,,D-rel2
P831,P01_2002,Language-Guided World Models: A Model-Based Approach to AI Control,Alex Zhang; Khanh Nguyen; Jens Tuyls; Albert Lin; Karthik Narasimhan,2024,,2402.01695v3,3,downloaded,https://arxiv.org/pdf/2402.01695,,D-rel2
P1036,P01_2409,Limitations on formal verification for AI safety,"Dickson, A.",2024,,,2,downloaded,,,D-rel2
P1096,P01_2516,"Natural abstractions: Key claims, theorems, and critiques","Chan, Lawrence; Lang, Leon; Jenner, Erik",2023,,,2,downloaded,,,D-rel2
P1116,P01_2577,"AI safety and neighboring communities: A quick-start guide, as of summer 2022","Bowman, S.",2022,,,2,downloaded,,,D-rel2
P1117,P01_2578,A newcomer’s guide to the technical AI safety field,"Shen, Z.S.",2022,,,2,downloaded,,,D-rel2
P1133,P01_2617,Testing the natural abstraction hypothesis,"Wentworth, John",2021,,,2,downloaded,,,D-rel2
P1138,P01_2632,AI safety via market making,"Hubinger, E.",2020,,,2,downloaded,,,D-rel2
P1161,P01_2677,AI safety debate and its applications,"Kovařík, V.",2019,,,2,downloaded,,,D-rel2
P1196,P01_2768,Progress on AI Safety via Debate,,,,,2,inaccessible,,,X-inaccessible-or-paywalled
P030,P01_0219,The Many Faces of AI Alignment,"Kasirzadeh, A.",2026,10.1002/9781394258840.ch18,,5,paywalled-confirmed,https://doi.org/10.1002/9781394258840.ch18,,X-inaccessible-or-paywalled
P048,P01_0259,Could We Control Superintelligent AI?,"Yampolskiy, R.V.",2026,10.1002/9781394258840.ch19,,5,paywalled-confirmed,https://doi.org/10.1002/9781394258840.ch19,,X-inaccessible-or-paywalled
P135,P01_0460,Transparent by Design: Ensuring Safety in Agentic AI Through Decision Traceability,"Radanliev, P.",2026,10.1201/9781003657804-1,,5,paywalled-confirmed,https://doi.org/10.1201/9781003657804-1,,X-inaccessible-or-paywalled
P173,P01_0539,Testing Obedience and Control in AGI: Exploring Irrational Commands and the AI Control Problem,"Yampolskiy, R.V.; Field, S.",2026,10.1007/978-981-95-3658-0_69,,5,paywalled-confirmed,https://doi.org/10.1007/978-981-95-3658-0_69,,X-inaccessible-or-paywalled
P194,P01_0597,Building Robust Artificial Intelligence Through Multi-Agent Debate,"Bauschard, S.",2026,10.1007/978-3-032-06558-2_5,,5,paywalled-confirmed,https://doi.org/10.1007/978-3-032-06558-2_5,,X-inaccessible-or-paywalled
P501,P01_1216,A short introduction to the ethics of artificial intelligence,"Liao, S.M.",2020,10.1093/oso/9780190905033.003.0001,,5,paywalled-confirmed,https://doi.org/10.1093/oso/9780190905033.003.0001,,X-inaccessible-or-paywalled
