paper_id,year,publication_type,evidence_basis,citation_count,D1,D6,D2,D3,D4,D5,D7,D8,composite,tier,weight_set,notes,low_credibility
P719,2026,empirical,full-text,,2,,2,3,2,3,2,3,2.41,B,empirical,ft_file=Ackermann_2026_arxiv.pdf | ft_file=Ackermann_2026_arxiv.pdf | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=3 | scored:D4=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0
P723,2026,position,full-text,,2,,1,2,,3,1,3,2.24,C,pos_review,ft_file=Jha_2026_arxiv.pdf | ai-revised:publication_type=empirical->position | ai-revised:methodology=experiment->not_applicable | ft_file=Jha_2026_arxiv.pdf | ai-revised:publication_type=empirical->position | ai-revised:methodology=experiment->not_applicable | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P724,2022,empirical,full-text,,2,,2,2,1,3,1,3,1.94,C,empirical,ft_file=Hagendorff_2022_arxiv.pdf | ft_file=Hagendorff_2022_arxiv.pdf | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D4=1 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P725,2023,position,abstract,,2,,2,2,,3,1,3,2.41,B,pos_review,ai-revised:publication_type=other->position | moved:formal_framework(none->other) | | ai-revised:publication_type=other->position | moved:formal_framework(none->other) | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P726,2025,empirical,full-text,,2,,2,2,2,3,2,3,2.24,C,empirical,ft_file=Potham_2025_arxiv.pdf | ft_file=Potham_2025_arxiv.pdf | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0
P728,2026,empirical,full-text,,2,,1,2,2,3,1,3,2.00,C,empirical,ft_file=What Makes a Medical Checker Trainable Diagnosing Signal Collapse and Reward Hacking in Checker-Guided RAG for Biomedical QA.pdf | ft_file=What Makes a Medical Checker Trainable Diagnosing Signal Collapse and Reward Hacking in Checker-Guided RAG for Biomedical QA.pdf | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P730,2023,position,abstract,,2,,2,2,,3,1,3,2.41,B,pos_review,ai-revised:publication_type=other->position | moved:formal_framework(none->other) | | ai-revised:publication_type=other->position | moved:formal_framework(none->other) | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P731,2023,other,abstract,,2,,2,2,,3,1,3,2.41,B,pos_review,d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P732,2024,other,full-text,,2,,1,2,,3,2,3,2.29,C,pos_review,ft_file=Tlaie_2024_arxiv.pdf | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3 | ft_file=Tlaie_2024_arxiv.pdf | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2),0
P735,2023,position,full-text,,2,,2,2,,3,2,3,2.47,B,pos_review,ft_file=Mougan_2023_arxiv.pdf | ai-revised:publication_type=other->position | ft_file=Mougan_2023_arxiv.pdf | ai-revised:publication_type=other->position | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0
P736,2025,empirical,full-text,,2,,2,2,2,3,2,3,2.24,C,empirical,ft_file=Dung_2025_arxiv.pdf | ft_file=Dung_2025_arxiv.pdf | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0
P737,2023,theoretical,abstract,,2,,1,2,,3,2,3,2.18,C,theoretical,ai-revised:publication_type=empirical->theoretical | moved:formal_framework(none->other) | | ai-revised:publication_type=empirical->theoretical | moved:formal_framework(none->other) | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0
P738,2021,theoretical,full-text,,2,,2,3,,3,2,3,2.65,B,theoretical,ft_file=Sierra_2021_arxiv.pdf | ft_file=Sierra_2021_arxiv.pdf | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=3 | scored:D5=3 | scored:D7=2 | scored:D8=3,0
P739,2026,empirical,full-text,,2,,1,2,2,3,1,3,2.00,C,empirical,ft_file=Yang_2026_arxiv.pdf | moved:formal_framework(none->other) | ft_file=Yang_2026_arxiv.pdf | moved:formal_framework(none->other) | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P740,2017,position,abstract,,2,,2,2,,3,1,3,2.41,B,pos_review,ai-revised:publication_type=other->position | moved:formal_framework(none->other) | | ai-revised:publication_type=other->position | moved:formal_framework(none->other) | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P741,2023,empirical,full-text,,2,,2,3,2,3,2,4,2.47,B,empirical,ft_file=Rane_2023_arxiv.pdf | ft_file=Rane_2023_arxiv.pdf | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=3 | scored:D4=2 | scored:D5=3 | scored:D7=2 | scored:D8=4,0
P742,2022,other,full-text,,2,,1,2,,3,1,3,2.24,C,pos_review,ft_file=LaCroix_2022_arxiv.pdf | ai-revised:mathematical_formalism=logic->none | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3 | ft_file=LaCroix_2022_arxiv.pdf | ai-revised:mathematical_formalism=logic->none | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2),0
P743,2023,empirical,full-text,,2,,2,2,2,3,1,3,2.18,C,empirical,ft_file=Feng_2023_arxiv.pdf | ft_file=Feng_2023_arxiv.pdf | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P744,2025,empirical,abstract,,2,,1,2,2,3,1,2,1.94,C,empirical,d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0
P745,2023,review,abstract,,2,,3,2,,3,1,4,2.76,B,pos_review,moved:formal_framework(none->other) | | moved:formal_framework(none->other) | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=3 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=4,0
P746,2025,review,full-text,,2,,1,2,,3,2,3,2.29,C,pos_review,ft_file=Zeng_2025_arxiv.pdf | ft_file=Zeng_2025_arxiv.pdf | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0
P747,2023,other,abstract,,2,,2,2,,3,1,3,2.41,B,pos_review,d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P748,2025,position,full-text,,2,,2,3,,3,2,4,2.82,B,pos_review,ft_file=Lehalleur_2025_arxiv.pdf | ft_file=Lehalleur_2025_arxiv.pdf | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=3 | scored:D5=3 | scored:D7=2 | scored:D8=4,0
P750,2025,position,full-text,,2,,1,2,,3,2,3,2.29,C,pos_review,ft_file=Spizzirri_2025_arxiv.pdf | ai-revised:publication_type=empirical->position | moved:methodology(position) | ft_file=Spizzirri_2025_arxiv.pdf | ai-revised:publication_type=empirical->position | moved:methodology(position) | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0
P751,2026,empirical,abstract,,2,,2,2,2,3,1,3,2.18,C,empirical,d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P752,2026,empirical,full-text,,2,,1,2,2,3,2,2,2.00,C,empirical,ft_file=Qiao_2026_arxiv.pdf | ai-revised:subdomains=value alignment; robustness->other | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=2 | scored:D8=2 | ft_file=Qiao_2026_arxiv.pdf | ai-revised:subdomains=value alignment; robustness->other | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2),0
P754,2025,empirical,full-text,,2,,1,2,2,3,1,2,1.94,C,empirical,ft_file=Gallego_2025_arxiv.pdf | ft_file=Gallego_2025_arxiv.pdf | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0
P755,2025,empirical,abstract,,2,,1,2,2,3,1,2,1.94,C,empirical,ai-revised:publication_type=opinion->empirical | moved:formal_framework(none->other) | | ai-revised:publication_type=opinion->empirical | moved:formal_framework(none->other) | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0
P756,2025,empirical,abstract,,2,,1,2,2,3,1,3,2.00,C,empirical,d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P757,2026,empirical,full-text,,2,,1,2,2,3,1,3,2.00,C,empirical,ft_file=Value Alignment Tax Measuring Value Trade-offs in LLM Alignment.pdf | ft_file=Value Alignment Tax Measuring Value Trade-offs in LLM Alignment.pdf | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P758,2020,review,full-text,,2,,2,2,,3,2,3,2.47,B,pos_review,ft_file=Montes_2020_arxiv.pdf | ft_file=Montes_2020_arxiv.pdf | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0
P759,2024,empirical,full-text,,2,,2,2,2,3,1,3,2.18,C,empirical,ft_file=Dognin_2024_arxiv.pdf | ai-revised:publication_type=review->empirical | ft_file=Dognin_2024_arxiv.pdf | ai-revised:publication_type=review->empirical | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P760,2026,theoretical,full-text,,2,,1,3,,3,1,3,2.41,B,theoretical,ft_file=Suleymanov_2026_arxiv.pdf | ai-revised:publication_type=other->theoretical | ft_file=Suleymanov_2026_arxiv.pdf | ai-revised:publication_type=other->theoretical | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=3 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P761,2026,empirical,full-text,,2,,2,2,2,3,1,3,2.18,C,empirical,ft_file=Wu_2026_arxiv.pdf | moved:formal_framework(none->other) | ft_file=Wu_2026_arxiv.pdf | moved:formal_framework(none->other) | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P763,2026,other,full-text,,2,,1,2,,3,2,2,2.12,C,pos_review,ft_file=Peng_2026_arxiv.pdf | ft_file=Peng_2026_arxiv.pdf | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=2,0
P764,2018,other,abstract,,2,,2,2,,3,2,3,2.47,B,pos_review,d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0
P765,2025,empirical,full-text,,2,,2,2,2,3,2,3,2.24,C,empirical,ft_file=Bhatia_2025_arxiv.pdf | moved:formal_framework(none->other) | ft_file=Bhatia_2025_arxiv.pdf | moved:formal_framework(none->other) | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0
P766,2025,empirical,full-text,,2,,2,2,1,3,1,3,1.94,C,empirical,ft_file=Carichon_2025_arxiv.pdf | ft_file=Carichon_2025_arxiv.pdf | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D4=1 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P768,2019,theoretical,full-text,,2,,2,3,,3,1,3,2.59,B,theoretical,ft_file=Grounding Value Alignment with Ethical Principles.pdf | ai-revised:publication_type=empirical->theoretical | ai-revised:methodology=experiment->not_applicable | moved:formal_framework(none->other) | ft_file=Grounding Value Alignment with Ethical Principles.pdf | ai-revised:publication_type=empirical->theoretical | ai-revised:methodology=experiment->not_applicable | moved:formal_framework(none->other) | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=3 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P769,2024,empirical,full-text,,2,,1,2,2,3,1,2,1.94,C,empirical,ft_file=Gradual Vigilance and Interval Communication: Enhancing Value Alignment in Multi-Agent Debates.pdf | ft_file=Gradual Vigilance and Interval Communication: Enhancing Value Alignment in Multi-Agent Debates.pdf | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0
P770,2025,review,abstract,,2,,2,2,,3,2,3,2.47,B,pos_review,d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0
P771,2025,empirical,abstract,,2,,1,2,2,3,1,2,1.94,C,empirical,d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0
P772,2024,other,abstract,,2,,3,2,,3,1,3,2.59,B,pos_review,scored:D2=3 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3 | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2),0
P775,2026,position,full-text,,2,,1,2,,3,2,3,2.29,C,pos_review,ft_file=Existential Indifference: Self-Nonpreservation as a Necessary Architectural Condition for Aligned Superintelligence (or: The Suicidal AI).pdf | ai-revised:publication_type=review->position | moved:datasets_used(position) | moved:sample_size(position) | ft_file=Existential Indifference: Self-Nonpreservation as a Necessary Architectural Condition for Aligned Superintelligence (or: The Suicidal AI).pdf | ai-revised:publication_type=review->position | moved:datasets_used(position) | moved:sample_size(position) | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0
P776,2019,other,abstract,,2,,2,2,,3,2,3,2.47,B,pos_review,d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0
P777,2023,empirical,full-text,,2,,1,2,2,3,1,2,1.94,C,empirical,ft_file=DYNAMIC VALUE ALIGNMENT THROUGH PREFERENCE AGGREGATION OF MULTIPLE OBJECTIVES.pdf | ai-revised:publication_type=other->empirical | ai-revised:methodology=not_applicable->simulation | ft_file=DYNAMIC VALUE ALIGNMENT THROUGH PREFERENCE AGGREGATION OF MULTIPLE OBJECTIVES.pdf | ai-revised:publication_type=other->empirical | ai-revised:methodology=not_applicable->simulation | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0
P778,2026,other,full-text,,2,,1,2,,3,2,2,2.12,C,pos_review,ft_file=Interoceptive Divergence in Aesthetic Evaluation and Implications for Human-AI Alignment.pdf | ai-revised:methodology=not_applicable->experiment | moved:methodology(other) | ft_file=Interoceptive Divergence in Aesthetic Evaluation and Implications for Human-AI Alignment.pdf | ai-revised:methodology=not_applicable->experiment | moved:methodology(other) | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=2,0
P779,2023,other,abstract,,2,,1,2,,3,2,3,2.29,C,pos_review,moved:datasets_used(other) | moved:effect_sizes(other) | | moved:datasets_used(other) | moved:effect_sizes(other) | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0
P781,2020,empirical,abstract,,2,,2,3,1,3,1,4,2.18,C,empirical,moved:formal_framework(none->other) | | moved:formal_framework(none->other) | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=3 | scored:D4=1 | scored:D5=3 | scored:D7=1 | scored:D8=4,0
P782,2024,position,abstract,,2,,2,2,,3,2,2,2.29,C,pos_review,scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=2 | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2),0
P783,2023,other,full-text,,2,,3,2,,3,1,3,2.59,B,pos_review,ft_file=Safeguardingsafeguards the How best to promote AI alignment in the public interest.pdf | ft_file=Safeguardingsafeguards the How best to promote AI alignment in the public interest.pdf | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=3 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P785,2024,theoretical,abstract,,2,,2,3,,3,1,3,2.59,B,theoretical,d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=3 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
