paper_id,year,publication_type,evidence_basis,citation_count,D1,D6,D2,D3,D4,D5,D7,D8,composite,tier,weight_set,notes,low_credibility,subdomains,sens,sens_tier
P940,2022,position,abstract,,2,,2,2,,3,1,3,2.41,B,pos_review,ai-revised:publication_type=empirical->position | moved:methodology(position) | | ai-revised:publication_type=empirical->position | moved:methodology(position) | d1:workshop | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,interpretability; governance,2.5,B
P941,2024,empirical,abstract,,2,,2,2,2,3,1,3,2.18,C,empirical,moved:formal_framework(none->other) | | moved:formal_framework(none->other) | d1:proceedings | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,value alignment; ethics; capabilities,2.2142857142857144,C
P942,2024,review,full-text,,2,,1,2,,3,2,3,2.29,C,pos_review,ft_file=On the Essence and Prospect: An Investigation of Alignment Approaches for Big Models.pdf | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3 | ft_file=On the Essence and Prospect: An Investigation of Alignment Approaches for Big Models.pdf | d1:proceedings | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2),0,value alignment; robustness; governance; ethics; capabilities,2.5714285714285716,B
P943,2024,empirical,abstract,,1,,3,3,2,3,1,4,2.47,B,empirical,d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=3 | scored:D3=3 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=4,0,value alignment,2.357142857142857,C
P944,2019,other,abstract,,2,,3,2,,3,1,4,2.76,B,pos_review,moved:formal_framework(none->other) | | moved:formal_framework(none->other) | d1:workshop | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=3 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=4,0,robustness,2.7142857142857144,B
P945,2024,empirical,abstract,,1,,1,2,2,3,1,3,1.88,C,empirical,moved:formal_framework(none->other) | | moved:formal_framework(none->other) | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,value alignment; robustness,2.0714285714285716,C
P946,2023,empirical,abstract,,2,,1,2,2,3,1,3,2.00,C,empirical,d1:proceedings | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,value alignment; ethics,2.2142857142857144,C
P947,2024,other,abstract,,2,,2,2,,3,1,3,2.41,B,pos_review,moved:datasets_used(other) | | moved:datasets_used(other) | d1:workshop | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,value alignment; ethics,2.5,B
P948,2023,review,abstract,,2,,2,2,,3,1,3,2.41,B,pos_review,ai-revised:publication_type=other->review | | ai-revised:publication_type=other->review | d1:proceedings | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,value alignment; capabilities,2.5,B
P949,2024,position,abstract,,1,,3,3,,3,1,4,2.82,B,pos_review,moved:effect_sizes(position) | | moved:effect_sizes(position) | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=3 | scored:D3=3 | scored:D5=3 | scored:D7=1 | scored:D8=4,0,value alignment; ethics,2.785714285714286,B
P950,2024,review,abstract,,1,,2,2,,3,1,3,2.29,C,pos_review,moved:formal_framework(none->other) | | moved:formal_framework(none->other) | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,value alignment; interpretability; robustness; capabilities,2.357142857142857,C
P951,2024,empirical,abstract,,1,,2,2,2,3,1,3,2.06,C,empirical,ai-revised:publication_type=other->empirical | ai-revised:methodology=not_applicable->experiment | moved:formal_framework(none->other) | | ai-revised:publication_type=other->empirical | ai-revised:methodology=not_applicable->experiment | moved:formal_framework(none->other) | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,value alignment; capabilities,2.0714285714285716,C
P952,2022,empirical,abstract,,2,,2,2,2,3,1,3,2.18,C,empirical,ai-revised:subdomains=ethics->value alignment; ethics | moved:formal_framework(none->other) | scored:D2=2 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=3 | | ai-revised:subdomains=ethics->value alignment; ethics | moved:formal_framework(none->other) | d1:proceedings | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2),0,value alignment; ethics,2.2142857142857144,C
P953,2022,theoretical,abstract,,1,,3,3,,3,1,4,2.71,B,theoretical,moved:formal_framework(none->other) | | moved:formal_framework(none->other) | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=3 | scored:D3=3 | scored:D5=3 | scored:D7=1 | scored:D8=4,0,value alignment,2.6428571428571432,B
P954,2024,empirical,abstract,,1,,2,3,2,3,1,3,2.24,C,empirical,moved:formal_framework(none->other) | | moved:formal_framework(none->other) | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=3 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,value alignment; robustness,2.2857142857142856,C
P955,2019,theoretical,abstract,,2,,2,2,,3,1,3,2.29,C,theoretical,ai-revised:publication_type=other->theoretical | moved:formal_framework(none->other) | | ai-revised:publication_type=other->theoretical | moved:formal_framework(none->other) | d1:workshop | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,value alignment; ethics,2.3571428571428577,C
P956,2022,other,abstract,,2,,1,2,,3,1,2,2.06,C,pos_review,d1:workshop | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0,value alignment; interpretability,2.285714285714286,C
P957,2018,position,abstract,,2,,2,2,,3,1,3,2.41,B,pos_review,ai-revised:subdomains=robustness; ethics->value alignment; robustness; ethics | | ai-revised:subdomains=robustness; ethics->value alignment; robustness; ethics | d1:proceedings | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,value alignment; robustness; ethics,2.5,B
P958,2024,theoretical,abstract,,1,,1,3,,3,1,3,2.29,C,theoretical,ai-revised:publication_type=other->theoretical | | ai-revised:publication_type=other->theoretical | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=3 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,value alignment,2.5714285714285716,B
P959,2024,empirical,abstract,,2,,2,2,2,3,1,3,2.18,C,empirical,d1:proceedings | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,value alignment; ethics,2.2142857142857144,C
P960,2024,theoretical,abstract,,2,,4,3,,3,2,4,3.06,B,theoretical,ai-revised:publication_type=opinion->theoretical | | ai-revised:publication_type=opinion->theoretical | d1:proceedings | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=4 | scored:D3=3 | scored:D5=3 | scored:D7=2 | scored:D8=4,0,value alignment; capabilities,2.857142857142857,B
P961,2015,other,abstract,,2,,4,3,,3,1,4,3.12,B,pos_review,moved:formal_framework(none->other) | | moved:formal_framework(none->other) | d1:workshop | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=4 | scored:D3=3 | scored:D5=3 | scored:D7=1 | scored:D8=4,0,value alignment; capabilities,2.9285714285714284,B
P962,2016,theoretical,abstract,,1,,4,3,,3,1,4,2.88,B,theoretical,moved:formal_framework(none->other) | scored:D2=4 | scored:D3=3 | scored:D5=3 | scored:D7=1 | scored:D8=4 | | moved:formal_framework(none->other) | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2),0,value alignment,2.6428571428571432,B
P963,2017,position,abstract,,1,,3,2,,3,1,3,2.47,B,pos_review,d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=3 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,capabilities,2.357142857142857,C
P964,2017,position,abstract,,2,,2,2,,3,1,3,2.41,B,pos_review,d1:workshop | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,value alignment; robustness; ethics,2.5,B
P965,2017,review,abstract,,1,,2,2,,3,1,3,2.29,C,pos_review,d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,value alignment; robustness,2.357142857142857,C
P966,2017,position,abstract,,1,,2,2,,3,1,3,2.29,C,pos_review,d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,value alignment; robustness; ethics; capabilities,2.357142857142857,C
P967,2017,empirical,abstract,,1,,4,3,1,3,1,4,2.41,B,empirical,moved:formal_framework(none->other) | | moved:formal_framework(none->other) | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=4 | scored:D3=3 | scored:D4=1 | scored:D5=3 | scored:D7=1 | scored:D8=4,0,value alignment,2.0714285714285716,C
P968,2016,position,abstract,,2,,2,2,,3,1,3,2.41,B,pos_review,d1:workshop | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,value alignment,2.5,B
P969,2026,other,metadata,,1,,1,1,,,1,3,1.50,D,pos_review,low-evidence: metadata-only | low-evidence: metadata-only | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=1 | scored:D7=1 | scored:D8=3,1,value alignment; ethics,1.0714285714285714,D
P970,2026,review,metadata,,1,,1,2,,3,1,3,2.12,C,pos_review,low-evidence: metadata-only | low-evidence: metadata-only | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,value alignment,2.357142857142857,C
P971,2026,other,metadata,,2,,1,1,,,1,2,1.42,D,pos_review,low-evidence: metadata-only | low-evidence: metadata-only | d1:proceedings | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=1 | scored:D7=1 | scored:D8=2,1,value alignment,1.0,D
P972,2026,review,metadata,,1,,1,2,,2,1,3,1.82,C,pos_review,low-evidence: metadata-only | scored:D2=1 | scored:D3=2 | scored:D5=2 | scored:D7=1 | scored:D8=3 | low-evidence: metadata-only | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2),0,value alignment,2.0,C
P973,2026,other,metadata,,1,,4,1,,,1,4,2.50,B,pos_review,low-evidence: metadata-only | low-evidence: metadata-only | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=4 | scored:D3=1 | scored:D7=1 | scored:D8=4,0,value alignment,1.2857142857142858,D
P974,2026,other,metadata,,2,,1,1,,,1,2,1.42,D,pos_review,low-evidence: metadata-only | low-evidence: metadata-only | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=1 | scored:D7=1 | scored:D8=2,1,value alignment,1.0,D
P975,2026,other,metadata,,1,,1,1,,,1,1,1.00,D,pos_review,low-evidence: metadata-only | low-evidence: metadata-only | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=1 | scored:D7=1 | scored:D8=1,1,value alignment,0.6428571428571429,E
P976,2026,other,metadata,,2,,1,1,,,1,2,1.42,D,pos_review,low-evidence: metadata-only | low-evidence: metadata-only | d1:workshop | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=1 | scored:D7=1 | scored:D8=2,1,value alignment,1.0,D
P977,2026,other,metadata,,2,,1,1,,,1,2,1.42,D,pos_review,low-evidence: metadata-only | low-evidence: metadata-only | d1:proceedings | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=1 | scored:D7=1 | scored:D8=2,1,value alignment,1.0,D
P978,2026,other,metadata,,2,,2,1,,,1,3,1.92,C,pos_review,low-evidence: metadata-only | low-evidence: metadata-only | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=1 | scored:D7=1 | scored:D8=3,0,robustness; governance,1.2142857142857144,D
P979,2025,other,metadata,,2,,1,1,,,1,2,1.42,D,pos_review,low-evidence: metadata-only | low-evidence: metadata-only | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=1 | scored:D7=1 | scored:D8=2,1,value alignment,1.0,D
P981,2025,other,metadata,,1,,1,1,,,1,3,1.50,D,pos_review,low-evidence: metadata-only | low-evidence: metadata-only | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=1 | scored:D7=1 | scored:D8=3,1,value alignment,1.0714285714285714,D
P982,2025,other,metadata,,2,,1,2,,,1,2,1.67,C,pos_review,low-evidence: metadata-only | scored:D2=1 | scored:D3=2 | scored:D7=1 | scored:D8=2 | low-evidence: metadata-only | d1:proceedings | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2),0,value alignment; robustness; ethics,1.2142857142857144,D
P983,2025,other,metadata,,2,,1,1,,,1,2,1.42,D,pos_review,low-evidence: metadata-only | low-evidence: metadata-only | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=1 | scored:D7=1 | scored:D8=2,1,value alignment,1.0,D
P984,2025,other,metadata,,1,,1,1,,,1,2,1.25,D,pos_review,low-evidence: metadata-only | low-evidence: metadata-only | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=1 | scored:D7=1 | scored:D8=2,1,value alignment,0.8571428571428572,D
P985,2025,other,metadata,,2,,1,1,,,1,2,1.42,D,pos_review,low-evidence: metadata-only | low-evidence: metadata-only | d1:proceedings | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=1 | scored:D7=1 | scored:D8=2,1,value alignment,1.0,D
P986,2025,other,metadata,,1,,1,1,,,1,2,1.25,D,pos_review,low-evidence: metadata-only | low-evidence: metadata-only | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=1 | scored:D7=1 | scored:D8=2,1,value alignment; governance; ethics,0.8571428571428572,D
P987,2025,other,metadata,,1,,1,1,,,1,3,1.50,D,pos_review,low-evidence: metadata-only | low-evidence: metadata-only | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=1 | scored:D7=1 | scored:D8=3,1,value alignment,1.0714285714285714,D
P988,2025,other,metadata,,2,,1,1,,,1,2,1.42,D,pos_review,low-evidence: metadata-only | low-evidence: metadata-only | d1:arxiv | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=1 | scored:D7=1 | scored:D8=2,1,value alignment,1.0,D
P989,2025,other,metadata,,2,,1,1,,,1,2,1.42,D,pos_review,low-evidence: metadata-only | low-evidence: metadata-only | d1:proceedings | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=1 | scored:D7=1 | scored:D8=2,1,value alignment; ethics,1.0,D
P990,2025,other,metadata,,1,,2,1,,,1,3,1.75,C,pos_review,low-evidence: metadata-only | low-evidence: metadata-only | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=1 | scored:D7=1 | scored:D8=3,0,value alignment,1.0714285714285714,D
P991,2025,other,metadata,,2,,2,1,,,1,3,1.92,C,pos_review,low-evidence: metadata-only | low-evidence: metadata-only | d1:workshop | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=2 | scored:D3=1 | scored:D7=1 | scored:D8=3,0,value alignment,1.2142857142857144,D
P992,2025,other,metadata,,1,,2,1,,,1,2,1.50,D,pos_review,low-evidence: metadata-only | scored:D2=2 | scored:D3=1 | scored:D7=1 | scored:D8=2 | low-evidence: metadata-only | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2),1,robustness,0.8571428571428572,D
P993,2025,other,metadata,,3,,1,1,,,1,2,1.58,D,pos_review,low-evidence: metadata-only | low-evidence: metadata-only | d1:journal | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=1 | scored:D7=1 | scored:D8=2,1,value alignment,1.142857142857143,D
