id,title,year,doi,arxiv_id,status,source,pdf_path,decision
P01_2421,Plurality of value pluralism and ai value alignment,2024,,,no-doi,none,,Uncertain
P01_2422,Dynamic normativity: Necessary and sufficient conditions for value alignment,2024,,,no-doi,none,,Uncertain
P01_2423,How to measure value alignment in AI,2024,,,no-doi,none,,Uncertain
P01_2424,Human values from Indian philosophy to solve AI alignment problem,2024,,,no-doi,none,,Include
P01_2425,AI Alignment through Reinforcement Learning from Human Feedback?,2024,,,no-doi,none,,Include
P01_2427,The obscure politics of artificial intelligence: A Marxian socio-technical critique of the AI alignment problem thesis,2024,,,no-doi,none,,Include
P01_2428,Toward human-AI alignment in large-scale multi-player games,2024,,,no-doi,none,,Include
P01_2433,Artificial intelligence in enterprise applications: Unlocking potential and driving growth. Multishoring. Beyond preferences in AI alignment,2024,,,no-doi,none,,Include
P01_2434,AI value alignment: Guiding artificial intelligence towards shared values,2024,,,no-doi,none,,Uncertain
P01_2435,Helping or herding? Reward model ensembles mitigate but do not eliminate reward hacking,2024,,,no-doi,none,,Include
P01_2437,Value alignment: research on the risks of AI cultural technology ethics and good governance in the AIGC era,2024,,,no-doi,none,,Uncertain
P01_2439,Human-AI alignment for responsible governance,2024,,,no-doi,none,,Include
P01_2440,Mechanisms of AI art innovation and AI value alignment in the AIGC era (01),2024,,,no-doi,none,,Uncertain
P01_2441,Value Alignment without Institutional Change Cannot Prevent the Societal Risks of Artificial Intelligence,2024,,,no-doi,none,,Uncertain
P01_2442,ValueCompass: A framework for measuring contextual value alignment between human and LLMs,2024,,,no-doi,none,,Uncertain
P01_2443,Deceptive alignment,2024,,,no-doi,none,,Include
P01_2444,How ethical should AI be? How AI alignment shapes the risk preferences of llms,2024,,,no-doi,none,,Include
P01_2446,An ability to respond begins with inner alignment: How phase synchronisation effects transitions to higher levels of agency,2024,,,no-doi,none,,Include
P01_2447,Value alignment in the generative ai augmented workforce [Preprint],2024,,,no-doi,none,,Uncertain
P01_2449,Challenges and future directions of Data-Centric AI alignment,2024,,,no-doi,none,,Include
P01_2450,Open-source can be dangerous: On the vulnerability of value alignment in opensource LLMs,2024,,,no-doi,none,,Uncertain
P01_2451,Valuecompass: A framework of fundamental values for human-ai alignment,2024,,,no-doi,none,,Include
P01_2452,Regularized best-of-n sampling to mitigate reward hacking for language model alignment,2024,,,no-doi,none,,Include
P01_2455,Deceptive Alignment Is a Real AI Risk,2024,,,no-doi,none,,Include
P01_2459,AI alignment boundaries,2024,,,no-doi,none,,Include
P01_2462,Ai value alignment: How we can align artificial intelligence with human values,2024,,,no-doi,none,,Uncertain
P01_2464,Beyond preferences in ai alignment,2024,,,no-doi,none,,Include
P01_2469,The Value Representation and Ethical Path of AI Value Alignment,2024,,,no-doi,none,,Uncertain
P01_2471,Reward hacking in reinforcement learning,2024,,,no-doi,none,,Include
P01_2472,AI alignment through reinforcement learning from human feedback? Contradictions and limitations,2024,,,no-doi,none,,Include
P01_2476,Heterogeneous value alignment evaluation for large language models,2024,,,no-doi,none,,Uncertain
P01_2477,What Is AI Alignment?,2024,,,no-doi,none,,Include
P01_2479,AI value alignment: Aligning AI with human values,2024,,,no-doi,none,,Include
P01_2480,"Reinforcement-learning-from-human-feedback (RLHF) is a training approach in which a model first learns to follow instructions through supervised fine-tuning and is then further optimized using reinforcement learning on a reward signal derived from human preference judgments, which in turn helps align model behavior with human values and desired outputs. Eliza Strickland, OpenAI’s Moonshot: Solving the AI Alignment Problem",2024,,,no-doi,none,,Include
P01_2486,Beyond participation: Towards a community-led approach to value alignment of AI in medicine,2024,,,no-doi,none,,Include
P01_2488,Ethical reasoning and moral value alignment of LLMs,2024,,,no-doi,none,,Uncertain
P01_2490,Towards a Distributed Platform for Normative Reasoning and Value Alignment in Multi-Agent Systems,2024,,,no-doi,none,,Uncertain
P01_2491,AI value alignment: guiding artificial intelligence towards shared human goals,2024,,,no-doi,none,,Uncertain
P01_2492,AI Alignment: A Comprehensive Survey. arXiv Preprint arXiv:2310.19852,2024,,,no-doi,none,,Include
P01_2493,AI alignment: A comprehensive survey,2024,,,no-doi,none,,Include
P01_2495,"regulatory alignment problem” plays upon the broader AI alignment problem, which is “the idea that AI systems’ goals may not align with those of humans, a problem that would be heightened if superintelligent AI systems are developed.” Eliza Strickland, OpenAI’s Moonshot: Solving the AI Alignment Problem",2024,,,no-doi,none,,Include
P01_2497,Towards dialogues for joint human-AI reasoning and value alignment [preprint],2024,,,no-doi,none,,Uncertain
P01_2499,OpenAI’s Moonshot: Solving the AI Alignment Problem,2023,,,no-doi,none,,Include
P01_2501,AI Alignment and Social Choice: Fundamental Limitations and Policy Implications,2023,,,no-doi,none,,Include
P01_2505,Reform’ AI Alignment with Scott Aaronson,2023,,,no-doi,none,,Include
P01_2507,A multi-level framework for the AI alignment problem. ArXiv,2023,,,no-doi,none,,Include
P01_2508,AI Alignment: A comprehensive survey. arXiv,2023,,,no-doi,none,,Include
P01_2509,AI alignment strategies for AGI safety,2023,,,no-doi,none,,Include
P01_2510,Evaluating AGI safety mechanisms,2023,,,no-doi,none,,Include
P01_2512,When Language Model Meets Human Value: A Survey of Value Alignment in NLP,2023,,,no-doi,none,,Uncertain
P01_2514,Evaluating the Impact of Personalized Value Alignment in Human-Robot Interaction: Insights into Trust and Team Performance Outcomes,2023,,,no-doi,none,,Uncertain
P01_2515,Preventing reward hacking with occupancy measure regularization,2023,,,no-doi,none,,Include
P01_2516,"Natural abstractions: Key claims, theorems, and critiques",2023,,,no-doi,none,,Uncertain
P01_2517,Deceptive alignment monitoring,2023,,,no-doi,none,,Include
P01_2522,"AI Alignment in the Design of Interactive AI: Specification Alignment, Process Alignment, and Evaluation Support",2023,,,no-doi,none,,Include
P01_2523,Towards best practices in AGI safety and governance,2023,,,no-doi,none,,Include
P01_2524,EIS VI: Critiques of mechanistic interpretability work in AI safety,2023,,,no-doi,none,,Include
P01_2531,What is the AI Alignment Problem and how can it be Solved?,2023,,,no-doi,none,,Include
P01_2532,AI for good: the content and practice of value alignment in large AI models,2023,,,no-doi,none,,Uncertain
P01_2534,Deceptive alignment is <1% likely by default,2023,,,no-doi,none,,Include
P01_2537,Multi-value alignment in normative multi-agent system: Evolutionary optimisation approach,2023,,,no-doi,none,,Uncertain
P01_2539,Flames: Benchmarking value alignment of chinese large language models,2023,,,no-doi,none,,Uncertain
P01_2541,"Decolonial AI Alignment: Openness, VÍses. a-Dharma, and the Role of Indian Knowledge Systems",2023,,,no-doi,none,,Include
P01_2543,Social value alignment in large language models,2023,,,no-doi,none,,Uncertain
P01_2544,"Bias‑mitigation techniques in AI are methods applied at the data, model, or output stages to detect, measure, and reduce unjustified disparities in system performance across protected or sensitive groups; by embedding fairness constraints and corrective procedures, they encourage value alignment by steering model behavior toward widely held human values and legal norms of nondiscrimination and equal treatment",2023,,,no-doi,none,,Uncertain
P01_2546,Goal Alignment: A Human-Aware Account of Value Alignment Problem,2023,,,no-doi,none,,Include
P01_2548,Divine Alignment: A Survey-Based Study on How Religion Influences Expectations for AI Alignment,2023,,,no-doi,none,,Include
P01_2555,Foundational Moral Values for AI Alignment,2023,,,no-doi,none,,Include
P01_2556,Barriers to mechanistic interpretability for agi safety,2023,,,no-doi,none,,Include
P01_2557,Decision transformer interpretability,2023,,,no-doi,none,,Uncertain
P01_2566,How does AI alignment influence opinion distribution?,2023,,,no-doi,none,,Include
P01_2567,AI Alignment in the Design of Interactive AI: Specifcation Alignment,2023,,,no-doi,none,,Include
P01_2577,"AI safety and neighboring communities: A quick-start guide, as of summer 2022",2022,,,no-doi,none,,Uncertain
P01_2578,A newcomer’s guide to the technical AI safety field,2022,,,no-doi,none,,Uncertain
P01_2579,"Ai alignment: Why it's hard, and where to start",2022,,,no-doi,none,,Include
P01_2583,AI alignment and the role of human oversight in generative models,2022,,,no-doi,none,,Include
P01_2586,Monitoring for deceptive alignment,2022,,,no-doi,none,,Include
P01_2587,CIRL Corrigibility is fragile,2022,,,no-doi,none,,Uncertain
P01_2588,What Should AI Owe To Us? Accountable and Aligned AI Systems via Contractualist AI Alignment,2022,,,no-doi,none,,Include
P01_2589,Shared interest: Measuring human-AI alignment to identify recurring patterns in model behavior,2022,,,no-doi,none,,Include
P01_2593,How AI alignment influences ethical behavior in workplace decision-making,2022,,,no-doi,none,,Include
P01_2594,Value Alignment and Ethics for Artificial General Intelligence,2022,,,no-doi,none,,Include
P01_2599,Community-in-the-loop: Towards pluralistic value alignment in AI development,2022,,,no-doi,none,,Uncertain
P01_2603,Reward is not enough: A taxonomy of reward hacking,2022,,,no-doi,none,,Include
P01_2607,Unsolved Problems in Machine Learning: A View from AI Alignment,2021,,,no-doi,none,,Include
P01_2608,Consequentialism & corrigibility,2021,,,no-doi,none,,Uncertain
P01_2609,Artificial Intelligence and Business Ethics: Goal Setting and Value Alignment as Management Concerns,2021,,,no-doi,none,,Uncertain
P01_2610,Value Alignment Verification Proceedings of the 38th International Conference on Machine Learning (ICML),2021,,,no-doi,none,,Uncertain
P01_2615,2021 AI alignment literature review and charity comparison,2021,,,no-doi,none,,Include
P01_2617,Testing the natural abstraction hypothesis,2021,,,no-doi,none,,Uncertain
P01_2618,Why AI alignment could be hard with modern deep learning,2021,,,no-doi,none,,Include
P01_2620,Value alignment verification for safe artificial intelligence systems,2021,,,no-doi,none,,Uncertain
P01_2628,Draft Report on AI timelines. (Blog) AI Alignment Forum,2020,,,no-doi,none,,Include
P01_2629,Towards an empirical investigation of inner alignment,2020,,,no-doi,none,,Include
P01_2632,AI safety via market making,2020,,,no-doi,none,,Uncertain
P01_2634,"AI Alignment, Philosophical Pluralism, and the Relevance of Non-Western Philosophy",2020,,,no-doi,none,,Include
P01_2635,Non-obstruction: A simple concept motivating corrigibility,2020,,,no-doi,none,,Uncertain
P01_2636,Norms for Beneficial AI: A Computational Analysis of the Societal Value Alignment Problem,2020,,,no-doi,none,,Include
P01_2637,Distinguishing Definitions of Takeoff. AI Alignment Forum,2020,,,no-doi,none,,Include
P01_2639,AGI safety from first principles,2020,,,no-doi,none,,Include
P01_2642,Specification gaming: the flip side of AI ingenuity,2020,,,no-doi,none,,Include
P01_2647,"AI does not hate you, nor does it love you: understanding the value alignment problem",2020,,,no-doi,none,,Include
P01_2648,The problem of value alignment in business decision making: Humans vs. artificial intelligence,2020,,,no-doi,none,,Uncertain
P01_2650,Business analysis method for constructing business-AI alignment model,2020,,,no-doi,none,,Include
P01_2653,Clarifying inner alignment terminology,2020,,,no-doi,none,,Include
P01_2654,Incomplete contracting and AI alignment,2019,,,no-doi,none,,Include
P01_2656,Relaxed adversarial training for inner alignment,2019,,,no-doi,none,,Include
P01_2657,Augmented Utilitarianism for AGI Safety,2019,,,retrieved-manual,none,thesis/papers/01-scoping-review/research/pdfs/Aliman_2019.pdf,Include
P01_2658,Corrigibility with utility preservation,2019,,,no-doi,none,,Uncertain
P01_2660,The necessary roadblock to artificial general intelligence: Corrigibility,2019,,,no-doi,none,,Include
P01_2665,Implications of quantum computing for artificial intelligence alignment research,2019,,,no-doi,none,,Include
P01_2666,The Challenges of AI Alignment,2019,,,no-doi,none,,Include
P01_2667,AGI will Drastically Increase Economies of Scale. AI Alignment Forum,2019,,,no-doi,none,,Include
P01_2668,The Main Sources of AI Risk? AI Alignment Forum,2019,,,no-doi,none,,Include
P01_2672,Specification Gaming Examples in AI - master list: sheet 1,2019,,,no-doi,none,,Include
P01_2674,"On the referendum #31: Project Maven, procurement, lollapalooza results & nuclear/AGI safety",2019,,,no-doi,none,,Include
P01_2675,Modeling AGI safety frameworks with causal inuence diagrams,2019,,,no-doi,none,,Include
P01_2677,AI safety debate and its applications,2019,,,no-doi,none,,Uncertain
P01_2678,"AI Alignment Problem: ""Human Values"" Idea is Built Upon Many Assumptions",2019,,,no-doi,none,,Include
P01_2679,Current work in ai alignment,2019,,,no-doi,none,,Include
P01_2681,Mimetic vs anchored value alignment in artificial intelligence,2018,,,no-doi,none,,Uncertain
P01_2683,The Limits to Corrigibility,2018,,,no-doi,none,,Uncertain
P01_2684,Cognitive Biases and AI Value Alignment: An Interview with Owain Evans,2018,,,no-doi,none,,Uncertain
P01_2685,AI Alignment Podcast: Inverse Reinforcement Learning and Inferring Human Preferences with Dylan Hadfield-Menell,2018,,,no-doi,none,,Include
P01_2687,Legible normativity for AI alignment: The value of silly rules,2018,,,no-doi,none,,Include
P01_2688,AI Alignment Podcast: On Becoming a Moral Realist with Peter Singer,2018,,,no-doi,none,,Include
P01_2690,AGI Safety Literature Review,2018,,,no-doi,none,,Include
P01_2691,AI Alignment Podcast: Moral Uncertainty and the Path to AI Alignment with William MacAskill [WWW Document,2018,,,no-doi,none,,Include
P01_2693,AI alignment.,2018,,,no-doi,none,,Include
P01_2695,From value alignment to norm competence: How robots and ai will conform to human society. paper presented at,2018,,,no-doi,none,,Uncertain
P01_2696,About AI alignment,2018,,,no-doi,none,,Include
P01_2698,Corrigibility and Trust in the Practices of Science,2018,,,no-doi,none,,Uncertain
P01_2700,"AI decisions, risk, and ethics: Beyond value alignment",2018,,,no-doi,none,,Uncertain
P01_2701,Social choice and the value alignment problem,2018,,,no-doi,none,,Include
P01_2709,The AI Alignment Problem Has Already Been Solved(?) Once,2017,,,no-doi,none,,Include
P01_2714,Towards a rigorous science of interpretable machine learning. Specification gaming: the flip side of AI ingenuity,2017,,,no-doi,none,,Include
P01_2717,"The AI alignment problem: why it is hard, and where to start",2016,,,no-doi,none,,Include
P01_2718,The AI alignment problem: Why it is hard,2016,,,no-doi,none,,Include
P01_2720,Coherent extrapolated volition (alignment target),2016,,,no-doi,none,,Include
P01_2722,Corrigibility in AI Systems,2016,,,no-doi,none,,Include
P01_2723,Prosaic AI alignment,2016,,,no-doi,none,,Include
P01_2725,"The AI Alignment Problem: Why It’s Hard, and Where to Start",2016,,,no-doi,none,,Include
